ID,Label,Price,Vendor ID
4036f7d5-6dca-46c9-86b7-03314a51b4dd,Sidra Baby Pink Chikankari Pre-Stiched Saree,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
eae5deb5-a896-4b61-a057-6b19fb6f3e61,Adara Pastel Green Chanderi Sharara Set,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
8a3ddeeb-1ad4-40c3-9aa4-34855004797f,Qadira White Organza Floral Kurta Set,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
c1fb6166-0fed-4a54-a5db-2fbb201ff4e1,Raaya Baby Pink Hand-Embroidered Sleeveless Kurta Set,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
17d4771f-4140-4976-b1df-6e845f55982d,Rati Pastel Green Georgette Straight Kurta Set,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
62c087fe-57f3-4591-81a1-6d0ac0ea1504,Shaiza White Chikankari Kurta Set,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
61a02a3a-408c-48e6-a567-4e3c78233d9b,Shafika Baby Blue Georgette Pakistani Style Kurta,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
437084f2-9c42-4c34-8579-3279671ed897,Claire Blush Velvet Rhinestone Coord Set,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
8c2b8a36-41d8-4afb-9f95-c31c8cfac31c,Pariza Baby Pink Satin + Organza Saree Set,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
e687c703-f66d-4965-a314-75e983651167,Nyra Gold Embroidered Feather Lehenga Set,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
ffb49a5f-09ca-494e-9505-a125602fa82b,Galina Pink Vintage Print Corset Top & Heart-Cutout Pants,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
5e4909d2-7116-4620-bae3-704164d96ad5,Kaira White 3-D Floral Corset Blouse,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
